GEOID,pop,pop65,income
060371810004,758,121,183026.0
060371810005,1804,236,207313.0
060371813001,1341,227,102292.0
060371813002,838,110,
060371813003,1874,401,157614.0
060371814001,1358,239,97312.0
060371814002,1409,174,132212.0
060371814003,1696,261,106169.0
060371815001,1084,379,135703.0
060371815002,1626,125,52772.0
060371815003,1304,372,162303.0
060371816001,2569,153,103333.0
060371816002,1639,181,113947.0
060371831011,602,114,
060371831012,1241,182,139844.0
060371831013,1119,275,84432.0
060371831031,2502,256,117672.0
060371831032,1922,176,83517.0
060371831041,1940,426,101563.0
060371832201,540,141,145455.0
060371832202,1170,230,94233.0
060371832203,1244,83,129293.0
060371832211,560,86,134063.0
060371832212,2632,274,93333.0
060371832221,887,204,88788.0
060371832222,1452,474,91875.0
060371832223,1120,153,144519.0
060371833001,928,114,91764.0
060371833002,1032,86,
060371833003,1180,254,79828.0
060371834011,1683,321,110096.0
060371834012,909,169,94868.0
060371834021,1116,109,132596.0
060371834022,2059,265,96058.0
060371835101,976,122,100313.0
060371835102,1456,233,114676.0
060371835201,1491,136,66205.0
060371835202,2001,326,67279.0
060371836101,991,201,109583.0
060371836102,1835,171,78292.0
060371836201,2502,239,107558.0
060371836202,565,119,144500.0
060371837011,1112,107,84519.0
060371837012,1031,213,49716.0
060371837013,1302,105,63102.0
060371837021,1981,197,105491.0
060371837022,1026,264,94028.0
060371838101,1795,238,50439.0
060371838102,2344,238,94946.0
060371838201,1939,91,76326.0
060371838202,1634,118,98902.0
060371851011,847,167,58516.0
060371851012,1561,377,83542.0
060371851021,1287,287,91439.0
060371851022,2216,261,177994.0
060371852021,1059,70,231833.0
060371852022,2023,233,99318.0
060371852023,1017,145,69412.0
060371852031,1170,152,58553.0
060371852032,1327,107,96645.0
060371852041,1394,306,121625.0
060371852042,494,77,145938.0
060371853101,1200,288,75765.0
060371853102,1671,92,93798.0
060371853201,1692,207,65952.0
060371853202,1179,113,55938.0
060371861001,857,111,107639.0
060371861002,1272,127,97198.0
060371861003,1701,277,106579.0
060371861004,803,166,101458.0
060371862011,932,300,72159.0
060371862012,2442,421,82158.0
060371862021,592,132,125536.0
060371862022,1216,122,88450.0
060371862031,1478,156,156250.0
060371862032,1275,223,135710.0
060371863011,1036,157,116023.0
060371863012,699,46,39527.0
060371863013,994,84,65341.0
060371863021,1478,297,124167.0
060371863022,1452,396,88563.0
060371863023,1789,175,89083.0
060371864011,2098,126,58750.0
060371864012,850,178,66406.0
060371864031,1211,178,123269.0
060371864032,1322,229,94896.0
060371864041,1463,176,84250.0
060371864042,1065,26,86250.0
060371871011,1221,195,96006.0
060371871012,1893,378,82292.0
060371871021,1195,157,141328.0
060371871022,3299,555,66090.0
060371872001,1512,350,77171.0
060371872002,1396,87,95500.0
060371873001,1872,117,127750.0
060371873002,1948,352,95400.0
060371881001,1752,212,81546.0
060371881002,917,113,92500.0
060371881003,1087,363,
060371882011,1384,95,74438.0
060371882012,568,53,105667.0
060371882013,887,170,107381.0
060371882021,1254,114,119063.0
060371882022,973,281,248854.0
060371882023,816,153,198333.0
060371883001,839,147,118508.0
060371883002,1292,312,120417.0
060371883003,1097,227,130976.0
060371891011,1109,204,104886.0
060371891012,653,92,79244.0
060371891013,699,54,100536.0
060371891021,1366,298,173929.0
060371891022,985,122,98839.0
060371891023,1446,77,114286.0
060371892011,1584,319,70714.0
060371892012,1195,119,73375.0
060371892021,1036,176,202461.0
060371892022,687,73,164083.0
060371892023,1444,156,125590.0
060371893001,1014,169,183056.0
060371893002,1118,276,134688.0
060371893003,622,118,247723.0
060371894001,1358,216,156065.0
060371894002,509,105,120250.0
060371894003,1144,79,101250.0
060371895011,739,152,85781.0
060371895012,1475,145,88235.0
060371895021,1008,240,34167.0
060371895022,834,36,77447.0
060371896001,1678,207,82969.0
060371896002,862,79,72614.0
060371896003,1118,110,162262.0
060371897021,895,169,
060371897022,1498,270,73173.0
060371897031,995,167,181750.0
060371897032,998,124,59167.0
060371897041,562,58,232188.0
060371897042,1537,264,112292.0
060371898011,1376,147,66750.0
060371898012,816,202,83319.0
060371898021,1121,234,121389.0
060371898022,858,177,98958.0
060371899031,803,74,89286.0
060371899032,1388,212,96046.0
060371899041,1458,130,41156.0
060371899042,974,45,73455.0
060371899051,1074,257,83551.0
060371899052,1347,177,74479.0
060371899061,1337,28,126679.0
060371899062,1154,141,84545.0
060371899071,1454,46,94638.0
060371899072,1089,128,71784.0
060371901011,946,42,47434.0
060371901012,653,58,39805.0
060371901021,1397,110,87668.0
060371901022,852,23,79254.0
060371902011,2119,215,38077.0
060371902012,1554,17,54712.0
060371902021,785,210,35105.0
060371902022,980,40,52331.0
060371902023,955,313,60724.0
060371903021,1416,202,52397.0
060371903022,1295,273,115614.0
060371903031,1827,220,
060371903032,717,59,42292.0
060371904011,1024,214,59524.0
060371904012,1107,308,46094.0
060371904013,653,39,74896.0
060371904021,1548,133,83674.0
060371904022,871,156,56250.0
060371905101,2559,231,41786.0
060371905102,1325,109,56023.0
060371905201,1133,166,66447.0
060371905202,2329,384,50313.0
060371907011,705,185,44100.0
060371907012,938,115,71806.0
060371907021,807,84,70573.0
060371907022,605,71,72039.0
060371908011,1757,183,62990.0
060371908012,1316,482,26818.0
060371908021,1684,196,71488.0
060371908022,755,40,123219.0
060371908023,534,35,
060371909011,456,91,
060371909012,1594,72,34630.0
060371909013,1370,224,62206.0
060371909021,1630,151,86250.0
060371909022,1695,188,57589.0
060371909023,600,44,63611.0
060371910001,1010,102,65307.0
060371910002,2151,202,39628.0
060371910003,2174,79,
060371911101,2656,928,42891.0
060371911102,1152,276,70813.0
060371911201,1931,306,44659.0
060371911202,1845,341,53650.0
060371912011,2068,439,46133.0
060371912012,3654,870,38634.0
060371912031,1350,202,33375.0
060371912032,660,216,83750.0
060371912041,1532,313,70525.0
060371913011,1130,177,96500.0
060371913012,947,222,39773.0
060371913021,755,95,69706.0
060371913022,1070,141,47243.0
060371914101,1564,328,55068.0
060371914102,1799,88,50430.0
060371914201,2297,73,70278.0
060371914202,768,218,74659.0
060371915001,1179,201,88589.0
060371915002,1787,289,63958.0
060371915003,2525,163,67384.0
060371916101,1731,235,51792.0
060371916102,1922,219,60282.0
060371916201,2773,419,59896.0
060371917101,756,180,39583.0
060371917102,1813,363,29011.0
060371917201,1674,167,51711.0
060371917202,1734,192,41379.0
060371918101,826,63,68271.0
060371918102,993,110,56076.0
060371918103,961,89,100134.0
060371918201,1886,131,135308.0
060371918202,957,139,48750.0
060371918203,934,73,58000.0
060371919011,1793,79,60192.0
060371919012,2516,45,71458.0
060371919021,1501,173,85705.0
060371919022,1312,283,116786.0
060371920011,652,187,86055.0
060371920012,1515,208,114231.0
060371920021,604,67,
060371920022,1052,231,113631.0
060371920023,955,148,142674.0
060371923001,932,128,
060371923002,705,155,95076.0
060371923003,1005,190,66758.0
060371924101,1064,232,100714.0
060371924102,1015,76,99358.0
060371924103,993,53,250001.0
060371924104,1213,145,250001.0
060371924201,1505,153,81553.0
060371924202,1855,304,65909.0
060371925101,1693,299,59688.0
060371925102,2298,177,65784.0
060371925201,3298,227,62000.0
060371925202,1586,225,67132.0
060371926101,1342,286,41950.0
060371926102,847,112,52759.0
060371926103,1917,136,49332.0
060371926201,1789,143,49906.0
060371926202,1573,261,58167.0
060371927001,1411,133,74111.0
060371927002,1659,251,55670.0
060371941011,884,251,93750.0
060371941012,2389,443,98194.0
060371941021,1034,152,191544.0
060371941022,969,136,213068.0
060371941023,501,149,158068.0
060371942001,950,152,177750.0
060371942002,942,259,250001.0
060371942003,1486,152,151136.0
060371943001,934,263,250001.0
060371943002,1011,230,250001.0
060371943003,942,179,152823.0
060371944011,1554,220,105313.0
060371944012,1059,169,102545.0
060371944021,944,116,111169.0
060371944022,1186,58,113611.0
060371944023,941,311,138309.0
060371945001,799,176,86607.0
060371945002,1317,180,194485.0
060371951001,1203,175,119444.0
060371951002,595,244,
060371951003,1592,177,215177.0
060371951004,1586,184,187619.0
060371952011,1498,214,117500.0
060371952012,1315,280,126731.0
060371952021,745,146,167813.0
060371952022,1347,100,228175.0
060371952023,1257,119,159292.0
060371953001,583,84,71458.0
060371953002,1184,141,111650.0
060371953003,1209,91,103864.0
060371954001,916,47,250001.0
060371954002,898,152,55330.0
060371954003,810,153,154375.0
060371954004,1724,152,112543.0
060371955001,1851,251,133629.0
060371955002,1105,96,136450.0
060371955003,1215,143,76628.0
060371955004,967,170,
060371956001,331,24,36250.0
060371956002,791,273,60964.0
060371956003,582,78,122639.0
060371956004,1117,39,98179.0
060371957101,1122,85,72008.0
060371957102,1579,309,51161.0
060371957103,1573,157,51375.0
060371957201,876,214,75982.0
060371957202,818,111,78611.0
060371958021,1193,146,96926.0
060371958022,1672,331,85357.0
060371958031,1342,212,109955.0
060371958032,986,113,76691.0
060371958041,938,233,69250.0
060371958042,1617,103,105469.0
060371959011,2566,433,90417.0
060371959021,945,63,146042.0
060371959022,902,69,123750.0
060371959031,1253,192,90216.0
060371959032,717,14,94750.0
060371972001,1623,282,115096.0
060371972002,1382,245,91328.0
060371972003,634,114,117868.0
060371973001,1584,193,87813.0
060371973002,922,198,109620.0
060371973003,1228,170,123438.0
060371974101,1447,265,97214.0
060371974102,1355,98,79779.0
060371974103,1003,114,128988.0
060371974201,1798,100,89764.0
060371974202,1823,194,106932.0
060371975001,1559,254,68021.0
060371975002,1261,31,78125.0
060371975003,1172,67,114435.0
060371976001,430,48,78417.0
060371976002,1650,207,101000.0
060371977001,2102,276,57896.0
060371977002,888,200,81075.0
060371977003,1790,285,62243.0
060371990011,2307,218,51917.0
060371990021,941,123,51316.0
060371990022,1925,211,72639.0
060371991101,960,121,81852.0
060371991102,1409,309,67984.0
060371991201,2390,457,36602.0
060371991202,1314,150,60000.0
060371992011,514,110,94063.0
060371992012,1671,341,86477.0
060371992013,1407,167,36711.0
060371992021,957,206,98167.0
060371992022,1493,298,82431.0
060371993001,1178,301,141141.0
060371993002,2661,488,96286.0
060371994001,754,210,
060371994002,1501,108,44817.0
060371994003,2118,253,41442.0
060371997001,1034,258,80341.0
060371997002,1902,289,47422.0
060371998011,2271,159,84659.0
060371998012,1571,111,50850.0
060371998021,974,107,69732.0
060371998022,1001,195,45938.0
060371999001,1468,305,42353.0
060371999002,827,133,40341.0
060372011101,876,172,98889.0
060372011102,1403,232,97292.0
060372011201,1843,186,69688.0
060372011202,1218,146,127941.0
060372011203,782,76,133424.0
060372012001,2677,278,93309.0
060372013011,1509,460,72212.0
060372013012,1894,245,159420.0
060372013021,1222,639,97798.0
060372013022,1263,313,129750.0
060372013023,1598,358,120000.0
060372014011,2620,407,52330.0
060372014012,1557,117,67625.0
060372014021,2369,559,79750.0
060372014022,780,170,
060372014023,964,178,83854.0
060372015011,1234,123,93261.0
060372015012,931,154,79413.0
060372015013,1455,221,81146.0
060372015014,1848,455,95319.0
060372015031,1607,268,60536.0
060372015032,1526,120,74479.0
060372015041,2063,363,104750.0
060372016011,2310,388,68594.0
060372016021,794,188,68203.0
060372016022,1373,272,100855.0
060372016023,599,49,97153.0
060372017001,2136,216,95208.0
060372017002,1419,122,83669.0
060372017003,1573,345,55900.0
060372031001,1005,37,64444.0
060372031002,1760,71,84250.0
060372031003,1537,305,28804.0
060372032001,1401,199,54896.0
060372032002,2595,124,49609.0
060372032003,999,121,61774.0
060372033001,2105,160,42066.0
060372035001,781,61,55645.0
060372035002,1346,253,62000.0
060372035003,704,64,48490.0
060372036011,1090,165,38229.0
060372036012,1574,213,39286.0
060372036021,1964,267,74536.0
060372037101,2098,175,79750.0
060372037102,1359,142,78011.0
060372037201,2031,226,64474.0
060372037202,1525,204,71500.0
060372038001,988,136,
060372038002,1298,136,
060372038003,1387,135,87366.0
060372038004,1144,150,47212.0
060372039001,970,87,75170.0
060372039002,1869,275,88304.0
060372041101,1010,93,74866.0
060372041102,488,147,
060372041103,1365,128,60417.0
060372041201,1188,132,89031.0
060372041202,1292,141,80917.0
060372042001,1883,114,49076.0
060372042002,1434,131,44844.0
060372043001,2762,445,75023.0
060372043002,500,47,47688.0
060372043003,1611,446,41316.0
060372044101,1283,108,39492.0
060372044102,1184,316,
060372044201,2191,182,46071.0
060372044202,910,48,66042.0
060372046001,2203,324,50625.0
060372046002,1751,165,67159.0
060372047001,1969,214,74236.0
060372047002,1171,99,72014.0
060372047003,1384,136,76615.0
060372048101,2412,298,60905.0
060372048102,703,78,91250.0
060372048103,1817,242,45125.0
060372048201,1033,40,77273.0
060372048202,1033,229,59313.0
060372049101,1918,269,46204.0
060372049102,1438,310,62422.0
060372049201,1667,277,78438.0
060372049202,792,129,61500.0
060372051101,2625,125,56500.0
060372051102,1065,33,49375.0
060372051201,2501,270,28027.0
060372051202,908,110,30341.0
060372060101,2231,286,87188.0
060372060102,1259,131,19680.0
060372060201,8179,110,148661.0
060372060501,2290,489,48491.0
060372060511,558,41,155927.0
060372060512,977,93,157704.0
060372060521,3153,84,107208.0
060372060531,794,189,56683.0
060372060532,2263,340,30200.0
060372060541,2456,234,43125.0
060372062011,443,85,14674.0
060372062012,1684,236,102796.0
060372062021,1711,867,22668.0
060372063011,1991,438,13831.0
060372063021,1432,97,
060372063022,472,97,8125.0
060372063031,2430,391,11542.0
060372071011,1929,590,28774.0
060372071012,1923,0,96838.0
060372071021,3340,603,60227.0
060372071031,964,113,100882.0
060372071032,1148,378,23167.0
060372073031,1390,228,56278.0
060372073032,969,114,25848.0
060372073041,1058,302,12959.0
060372073042,1300,0,
060372073051,959,14,64196.0
060372073061,1146,182,46341.0
060372073062,1079,50,
060372073071,1439,83,
060372073081,1229,41,96098.0
060372074001,2273,138,85455.0
060372075011,1489,195,132396.0
060372075012,617,12,85242.0
060372075021,1584,828,14792.0
060372075022,2322,804,
060372077111,2627,57,141364.0
060372077121,3633,734,64491.0
060372077122,1294,29,93487.0
060372079011,1548,438,
060372079012,2253,107,89303.0
060372079021,5996,86,109266.0
060372079022,1358,99,96645.0
060372080011,2581,14,90564.0
060372080021,1635,153,41157.0
060372080022,2406,281,79107.0
060372083011,1693,109,42548.0
060372083021,710,179,70366.0
060372083022,1048,153,93703.0
060372083023,2957,292,37813.0
060372084011,1796,233,34375.0
060372084012,2056,342,44331.0
060372084021,1249,169,74545.0
060372084022,1267,139,83500.0
060372085011,1085,131,76029.0
060372085012,1373,246,87574.0
060372085021,1139,132,67083.0
060372085022,1312,251,32759.0
060372085023,1350,162,49310.0
060372086101,1808,238,88438.0
060372086102,2469,253,66314.0
060372086201,942,110,58219.0
060372086202,1429,83,54236.0
060372086203,1629,216,78789.0
060372087101,2709,424,61792.0
060372087102,2186,406,64580.0
060372087201,2084,168,34342.0
060372087202,1322,131,37702.0
060372088011,1992,571,36276.0
060372088012,1376,82,43382.0
060372088021,1780,223,56020.0
060372088022,992,126,27308.0
060372089021,1436,108,36786.0
060372089022,963,5,39551.0
060372089031,2858,130,48942.0
060372089032,961,196,45729.0
060372089041,1808,446,20608.0
060372089042,1782,129,34362.0
060372091031,1233,182,26825.0
060372091032,1993,45,37257.0
060372091041,2567,336,39000.0
060372091051,3153,252,34092.0
060372091061,2101,350,36411.0
060372092011,3298,200,73599.0
060372092021,1410,53,38443.0
060372093001,1643,211,26389.0
060372093002,1989,0,25152.0
060372093003,1302,33,57813.0
060372094011,2359,443,47895.0
060372094012,1330,416,19282.0
060372094021,1748,245,49303.0
060372094022,2354,91,39148.0
060372094031,1759,466,31528.0
060372094032,2962,383,32850.0
060372095101,871,201,36806.0
060372095102,1785,167,43482.0
060372095201,1456,135,41300.0
060372095202,917,62,62614.0
060372098101,1183,314,48235.0
060372098102,1495,264,32596.0
060372098201,1507,178,68819.0
060372098202,991,103,29821.0
060372100101,1430,184,20474.0
060372100102,910,87,51458.0
060372100103,852,219,24406.0
060372110001,781,162,134375.0
060372110002,471,172,250001.0
060372110003,647,132,138036.0
060372110004,1804,154,131250.0
060372110005,1610,433,250001.0
060372111211,1125,154,79340.0
060372111212,1193,150,56750.0
060372111221,717,118,37000.0
060372111222,1928,70,56094.0
060372111231,1816,238,80568.0
060372111241,1308,144,41429.0
060372111242,1395,71,64297.0
060372111243,1584,376,74592.0
060372112011,636,59,59227.0
060372112012,2058,253,66635.0
060372112021,2254,281,51627.0
060372113101,1285,120,50000.0
060372113102,2199,164,45262.0
060372113201,791,83,39167.0
060372113202,2462,216,61190.0
