h3,pop,pct65,income,ac_est,ac_src
8829a562b1fffff,1631.0,23.73,107085.36781240584,66.88,measured
8829a562b3fffff,1663.0,29.57,119682.90345361552,60.46,measured
8829a562b5fffff,3119.0,26.07,99614.09507051868,54.14,measured
8829a562b7fffff,1116.0,21.49,96979.70515965261,58.77,measured
8829a562b9fffff,396.0,30.55,157879.34677498724,81.15,measured
8829a562bbfffff,643.0,25.29,213605.46088188223,82.29,measured
8829a562bdfffff,442.0,31.15,152656.0,79.94,measured
8829a562c1fffff,569.0,32.13,168589.72670142757,73.93,measured
8829a562c3fffff,318.0,31.3,207775.5133254753,78.57,measured
8829a562c5fffff,718.0,32.45,212987.5188583184,86.15,measured
8829a562c7fffff,461.0,34.6,141030.13091733583,80.32,measured
8829a562c9fffff,544.0,28.96,170921.3806151209,71.1,measured
8829a562cbfffff,621.0,30.61,185806.68952446504,70.6,measured
8829a562cdfffff,615.0,33.5,170200.08942683195,82.65,measured
8829a562d1fffff,113.0,38.69,247031.81917161535,72.54,measured
8829a562d3fffff,120.0,38.96,242070.8152316442,71.48,measured
8829a562d5fffff,160.0,32.62,250001.00000000003,93.87,measured
8829a562d7fffff,146.0,33.9,250001.0,89.69,measured
8829a562d9fffff,243.0,29.84,181923.94553854526,70.6,measured
8829a562dbfffff,205.0,37.26,215994.87536245008,72.0,measured
8829a562ddfffff,462.0,30.91,194176.7379112412,73.51,measured
8829a562e1fffff,2074.0,17.23,151982.65693545522,67.09,measured
8829a562e3fffff,1384.0,27.85,189997.28338491503,74.27,measured
8829a562e5fffff,3389.0,17.15,80306.04173462375,61.16,measured
8829a562e7fffff,3509.0,21.96,127131.67456289135,61.97,measured
8829a562e9fffff,2541.0,30.06,111151.04607295772,71.96,measured
8829a562ebfffff,852.0,27.6,198979.37583144676,81.8,measured
8829a562edfffff,2903.0,16.63,138338.44486707813,63.31,measured
8829a56301fffff,0.0,0.0,,65.01,income-model
8829a56303fffff,0.0,0.0,,65.01,income-model
8829a56305fffff,0.0,21.43,,65.01,income-model
8829a56307fffff,0.0,21.43,,65.01,income-model
8829a56309fffff,0.0,0.0,,65.01,income-model
8829a5630bfffff,0.0,0.0,,65.01,income-model
8829a5630dfffff,0.0,0.0,,65.01,income-model
8829a56311fffff,3.0,10.84,,71.4,measured
8829a56313fffff,20.0,9.78,,71.4,measured
8829a56315fffff,1.0,21.43,,65.01,income-model
8829a56317fffff,1.0,21.43,,65.01,income-model
8829a56319fffff,30.0,9.59,,71.4,measured
8829a5631bfffff,41.0,9.59,,71.4,measured
8829a5631dfffff,0.0,0.0,,65.01,income-model
8829a56321fffff,0.0,21.43,,65.01,income-model
8829a56323fffff,1.0,21.43,,65.01,income-model
8829a56325fffff,0.0,0.0,,65.01,income-model
8829a56327fffff,79.0,23.45,114821.27394428223,63.5,measured
8829a56329fffff,1.0,21.43,,65.01,income-model
8829a5632bfffff,1.0,21.43,,65.01,income-model
8829a5632dfffff,0.0,21.43,,65.01,income-model
8829a56331fffff,1.0,21.43,,65.01,income-model
8829a56333fffff,1.0,21.43,,65.01,income-model
8829a56335fffff,41.0,2.21,138929.0,63.5,measured
8829a56337fffff,1.0,21.43,,65.01,income-model
8829a56339fffff,0.0,21.43,,65.01,income-model
8829a5633bfffff,1.0,21.43,,65.01,income-model
8829a5633dfffff,1.0,21.43,,65.01,income-model
8829a56341fffff,0.0,0.0,,65.01,income-model
8829a56343fffff,0.0,0.0,,65.01,income-model
8829a56345fffff,0.0,0.0,,65.01,income-model
8829a56347fffff,0.0,0.0,,65.01,income-model
8829a5634bfffff,0.0,0.0,,65.01,income-model
8829a5634dfffff,0.0,0.0,,65.01,income-model
8829a56351fffff,0.0,0.0,,65.01,income-model
8829a56353fffff,19.0,9.59,,71.4,measured
8829a56355fffff,0.0,0.0,,65.01,income-model
8829a56357fffff,3.0,9.59,,71.4,measured
8829a56359fffff,0.0,0.0,,65.01,income-model
8829a5635bfffff,16.0,9.59,,71.4,measured
8829a5635dfffff,0.0,0.0,,65.01,income-model
8829a56361fffff,0.0,0.0,,65.01,income-model
8829a56363fffff,0.0,0.0,,65.01,income-model
8829a56365fffff,0.0,0.0,,65.01,income-model
8829a56367fffff,0.0,21.43,,65.01,income-model
8829a56369fffff,0.0,0.0,,65.01,income-model
8829a5636bfffff,0.0,0.0,,65.01,income-model
8829a5636dfffff,0.0,0.0,,65.01,income-model
8829a56401fffff,0.0,0.0,,65.01,income-model
8829a56403fffff,0.0,0.0,,65.01,income-model
8829a56405fffff,0.0,0.0,,65.01,income-model
8829a56407fffff,0.0,0.0,,65.01,income-model
8829a56409fffff,0.0,0.0,,65.01,income-model
8829a5640bfffff,0.0,0.0,,65.01,income-model
8829a5640dfffff,0.0,0.0,,65.01,income-model
8829a56411fffff,0.0,0.0,,65.01,income-model
8829a56413fffff,0.0,0.0,,65.01,income-model
8829a56415fffff,0.0,0.0,,65.01,income-model
8829a56417fffff,0.0,0.0,,65.01,income-model
8829a5641dfffff,0.0,0.0,,65.01,income-model
8829a56421fffff,0.0,0.0,,65.01,income-model
8829a56423fffff,0.0,0.0,,65.01,income-model
8829a56425fffff,3024.0,18.21,160640.22028040388,47.87,measured
8829a56427fffff,1854.0,18.62,184615.75088673722,47.91,measured
8829a56429fffff,0.0,0.0,,65.01,income-model
8829a5642bfffff,0.0,0.0,,65.01,income-model
8829a5642dfffff,1131.0,11.39,161780.8013487513,45.2,measured
8829a56431fffff,0.0,0.0,,65.01,income-model
8829a56433fffff,0.0,0.0,,65.01,income-model
8829a56435fffff,0.0,0.0,,65.01,income-model
8829a56437fffff,0.0,0.0,,65.01,income-model
8829a56439fffff,0.0,0.0,,65.01,income-model
8829a5643bfffff,0.0,0.0,,65.01,income-model
8829a5643dfffff,0.0,0.0,,65.01,income-model
8829a56441fffff,0.0,0.0,,65.01,income-model
8829a56443fffff,0.0,0.0,,65.01,income-model
8829a56445fffff,0.0,0.0,,65.01,income-model
8829a56447fffff,0.0,0.0,,65.01,income-model
8829a56449fffff,0.0,0.0,,65.01,income-model
8829a5644bfffff,0.0,0.0,,65.01,income-model
8829a5644dfffff,0.0,0.0,,65.01,income-model
8829a56455fffff,0.0,0.0,,65.01,income-model
8829a5645dfffff,0.0,0.0,,65.01,income-model
8829a56461fffff,0.0,0.0,,65.01,income-model
8829a56463fffff,0.0,0.0,,65.01,income-model
8829a56465fffff,116.0,10.49,128250.0,42.6,measured
8829a56467fffff,4.0,10.49,128250.0,42.6,measured
8829a56469fffff,0.0,0.0,,65.01,income-model
8829a5646bfffff,0.0,0.0,,65.01,income-model
8829a5646dfffff,0.0,0.0,,65.01,income-model
8829a56481fffff,0.0,0.0,,65.01,income-model
8829a56483fffff,0.0,0.0,,65.01,income-model
8829a56485fffff,0.0,0.0,,65.01,income-model
8829a56487fffff,0.0,0.0,,65.01,income-model
8829a5648dfffff,0.0,0.0,,65.01,income-model
8829a56495fffff,0.0,0.0,,65.01,income-model
8829a56497fffff,0.0,0.0,,65.01,income-model
8829a564a1fffff,0.0,0.0,,65.01,income-model
8829a564a3fffff,0.0,0.0,,65.01,income-model
8829a564a5fffff,0.0,0.0,,65.01,income-model
8829a564a7fffff,0.0,0.0,,65.01,income-model
8829a564a9fffff,0.0,0.0,,65.01,income-model
8829a564abfffff,0.0,0.0,,65.01,income-model
8829a564adfffff,0.0,0.0,,65.01,income-model
8829a564b1fffff,0.0,0.0,,65.01,income-model
8829a564b3fffff,0.0,0.0,,65.01,income-model
8829a564b5fffff,0.0,0.0,,65.01,income-model
8829a564b7fffff,0.0,0.0,,65.01,income-model
8829a564b9fffff,0.0,0.0,,65.01,income-model
8829a564bbfffff,0.0,0.0,,65.01,income-model
8829a564bdfffff,0.0,0.0,,65.01,income-model
8829a564e1fffff,0.0,0.0,,65.01,income-model
8829a564e3fffff,0.0,0.0,,65.01,income-model
8829a564e5fffff,0.0,0.0,,65.01,income-model
8829a564e7fffff,0.0,0.0,,65.01,income-model
8829a564e9fffff,0.0,0.0,,65.01,income-model
8829a564ebfffff,0.0,0.0,,65.01,income-model
8829a564edfffff,0.0,0.0,,65.01,income-model
8829a56501fffff,3016.0,16.07,138025.20267910173,58.84,measured
8829a56503fffff,5552.0,10.53,125280.3465264524,58.88,measured
8829a56505fffff,3610.0,13.76,105304.34449333452,52.22,measured
8829a56507fffff,4052.0,9.35,88272.62766839132,62.64,measured
8829a56509fffff,2367.0,22.62,134326.65580021188,57.41,measured
8829a5650bfffff,5137.0,14.74,166549.36176705462,57.29,measured
8829a5650dfffff,1983.0,19.49,130491.18239615574,57.55,measured
8829a56511fffff,2734.0,12.43,207789.82057715853,76.07,measured
8829a56513fffff,2832.0,15.09,189384.4872368983,80.72,measured
8829a56515fffff,4650.0,14.55,160639.45249147166,70.26,measured
8829a56517fffff,2221.0,23.75,190122.02267730472,77.15,measured
8829a56519fffff,4465.0,14.4,227169.45383032478,49.47,measured
8829a5651bfffff,2972.0,17.88,141518.50658232163,56.99,measured
8829a5651dfffff,5416.0,11.02,147829.23408782398,50.8,measured
8829a56521fffff,3374.0,18.26,97718.00522727368,55.95,measured
8829a56523fffff,4333.0,8.93,76298.86999532502,61.61,measured
8829a56525fffff,2847.0,17.12,119758.40539599817,61.08,measured
8829a56527fffff,1085.0,25.2,125857.09745165324,70.7,measured
8829a56529fffff,3387.0,14.22,124234.29959783956,53.43,measured
8829a5652bfffff,4113.0,11.69,83737.43918129649,59.19,measured
8829a5652dfffff,3344.0,13.83,98048.05258611024,55.0,measured
8829a56531fffff,1846.0,13.63,70590.92396871666,67.92,measured
8829a56533fffff,1285.0,13.07,149375.379531452,78.42,measured
8829a56535fffff,4789.0,9.14,84610.21092035633,66.53,measured
8829a56537fffff,3387.0,13.88,108616.41695400371,66.65,measured
8829a56539fffff,4060.0,14.86,163408.07248659752,66.78,measured
8829a5653bfffff,2577.0,7.83,152282.98194083685,78.5,measured
8829a5653dfffff,5402.0,9.38,78937.54485681035,62.32,measured
8829a56541fffff,3940.0,14.87,106718.70936294066,50.18,measured
8829a56543fffff,2472.0,21.55,132701.84951539253,53.21,measured
8829a56545fffff,5645.0,11.89,88297.05594793391,49.79,measured
8829a56547fffff,2888.0,14.89,163163.97379496423,56.89,measured
8829a56549fffff,2892.0,16.54,154832.49664403475,55.23,measured
8829a5654bfffff,3079.0,19.86,123882.11689475489,50.81,measured
8829a5654dfffff,2656.0,18.37,94279.33150980927,51.19,measured
8829a56551fffff,4299.0,15.66,150752.76398941304,47.84,measured
8829a56553fffff,4748.0,10.32,182672.44143548637,47.33,measured
8829a56555fffff,2842.0,21.29,156042.14677555973,51.88,measured
8829a56557fffff,4977.0,10.48,215401.63276720163,51.95,measured
8829a56559fffff,3086.0,21.46,111949.77604021569,44.03,measured
8829a5655bfffff,2066.0,9.65,128848.57553235113,44.78,measured
8829a5655dfffff,2570.0,16.73,165087.5248385384,48.41,measured
8829a56561fffff,252.0,21.95,107586.36849332706,54.3,measured
8829a56563fffff,2366.0,18.92,110181.51846798767,52.56,measured
8829a56565fffff,378.0,12.9,141667.0,54.3,measured
8829a56567fffff,2101.0,14.6,152841.31395503046,54.25,measured
8829a56569fffff,735.0,16.29,117472.4902718486,54.67,measured
8829a5656bfffff,292.0,23.84,136828.22831432853,58.19,measured
8829a5656dfffff,200.0,21.34,105369.03544043111,55.77,measured
8829a56581fffff,0.0,0.0,,65.01,income-model
8829a56583fffff,1742.0,10.79,147324.75129105663,60.3,measured
8829a56585fffff,58.0,10.64,204375.0,63.9,measured
8829a56587fffff,2423.0,12.34,119530.62343441977,63.57,measured
8829a56589fffff,2547.0,13.94,191716.96901356205,68.24,measured
8829a5658bfffff,552.0,9.72,152500.0,58.9,measured
8829a5658dfffff,631.0,19.72,185270.82792486984,74.6,measured
8829a56591fffff,0.0,0.0,,65.01,income-model
8829a56593fffff,0.0,0.0,,65.01,income-model
8829a56595fffff,2179.0,15.83,143997.8875183021,60.84,measured
8829a56597fffff,252.0,10.57,130109.0,61.3,measured
8829a56599fffff,0.0,0.0,,65.01,income-model
8829a5659bfffff,0.0,0.0,,65.01,income-model
8829a5659dfffff,0.0,0.0,,65.01,income-model
8829a565a1fffff,0.0,0.0,,65.01,income-model
8829a565a3fffff,547.0,9.12,141349.8695470225,63.5,measured
8829a565a5fffff,1769.0,13.39,125646.83268075711,81.1,measured
8829a565a7fffff,0.0,0.0,,65.01,income-model
8829a565a9fffff,0.0,10.64,204375.0,63.9,measured
8829a565abfffff,1234.0,11.12,185861.24178311467,63.8,measured
8829a565adfffff,496.0,15.1,170961.95130619712,86.54,measured
8829a565b1fffff,624.0,11.69,171436.47872669288,62.23,measured
8829a565b3fffff,0.0,0.0,,65.01,income-model
8829a565b5fffff,7.0,7.8,144696.0,63.5,measured
8829a565b7fffff,0.0,0.0,,65.01,income-model
8829a565b9fffff,3316.0,17.51,142092.81891979885,61.3,measured
8829a565bbfffff,1549.0,14.74,125097.94562816872,61.3,measured
8829a565bdfffff,2931.0,10.8,160330.34697735883,63.52,measured
8829a565c1fffff,2827.0,13.64,208440.03556281375,72.81,measured
8829a565c3fffff,1895.0,15.44,158789.81605157387,71.3,measured
8829a565c5fffff,3208.0,17.62,180998.9122422141,75.89,measured
8829a565c7fffff,3571.0,15.73,230291.73587522557,73.78,measured
8829a565c9fffff,192.0,11.18,228970.77648188334,74.59,measured
8829a565cbfffff,0.0,0.0,,65.01,income-model
8829a565cdfffff,3439.0,17.08,225342.45792030136,75.92,measured
8829a565d1fffff,0.0,0.0,,65.01,income-model
8829a565d3fffff,0.0,0.0,,65.01,income-model
8829a565d5fffff,332.0,11.15,160970.54381905234,60.19,measured
8829a565d7fffff,0.0,0.0,,65.01,income-model
8829a565d9fffff,0.0,0.0,,65.01,income-model
8829a565dbfffff,0.0,0.0,,65.01,income-model
8829a565ddfffff,0.0,0.0,,65.01,income-model
8829a565e1fffff,628.0,33.19,184444.0,69.2,measured
8829a565e3fffff,12.0,33.19,184444.00000000003,69.2,measured
8829a565e5fffff,1245.0,14.91,166301.4645179971,85.88,measured
8829a565e7fffff,23.0,10.4,171125.1784523303,87.6,measured
8829a565e9fffff,2641.0,15.44,174072.14942452774,69.64,measured
8829a565ebfffff,2462.0,16.43,226846.96816453486,73.78,measured
8829a565edfffff,1435.0,19.57,171771.12591838278,73.13,measured
8829a56601fffff,0.0,0.0,,65.01,income-model
8829a56603fffff,0.0,0.0,,65.01,income-model
8829a56605fffff,0.0,0.0,,65.01,income-model
8829a56607fffff,0.0,0.0,,65.01,income-model
8829a56609fffff,0.0,0.0,,65.01,income-model
8829a5660bfffff,0.0,0.0,,65.01,income-model
8829a5660dfffff,0.0,0.0,,65.01,income-model
8829a56611fffff,0.0,0.0,,65.01,income-model
8829a56615fffff,0.0,0.0,,65.01,income-model
8829a56617fffff,0.0,0.0,,65.01,income-model
8829a56619fffff,0.0,0.0,,65.01,income-model
8829a5661dfffff,0.0,0.0,,65.01,income-model
8829a56621fffff,0.0,0.0,,65.01,income-model
8829a56623fffff,0.0,0.0,,65.01,income-model
8829a56625fffff,0.0,0.0,,65.01,income-model
8829a56627fffff,0.0,0.0,,65.01,income-model
8829a56629fffff,0.0,0.0,,65.01,income-model
8829a5662bfffff,0.0,0.0,,65.01,income-model
8829a5662dfffff,0.0,0.0,,65.01,income-model
8829a56631fffff,0.0,0.0,,65.01,income-model
8829a56633fffff,0.0,0.0,,65.01,income-model
8829a56635fffff,0.0,0.0,,65.01,income-model
8829a56637fffff,0.0,0.0,,65.01,income-model
8829a56639fffff,0.0,0.0,,65.01,income-model
8829a5663bfffff,0.0,0.0,,65.01,income-model
8829a5663dfffff,0.0,0.0,,65.01,income-model
8829a56641fffff,0.0,0.0,,65.01,income-model
8829a56643fffff,0.0,0.0,,65.01,income-model
8829a56645fffff,0.0,0.0,,65.01,income-model
8829a56647fffff,0.0,0.0,,65.01,income-model
8829a56649fffff,0.0,0.0,,65.01,income-model
8829a5664bfffff,0.0,0.0,,65.01,income-model
8829a5664dfffff,0.0,0.0,,65.01,income-model
8829a56651fffff,0.0,0.0,,65.01,income-model
8829a56653fffff,0.0,0.0,,65.01,income-model
8829a56655fffff,0.0,0.0,,65.01,income-model
8829a56657fffff,0.0,0.0,,65.01,income-model
8829a56659fffff,0.0,0.0,,65.01,income-model
8829a5665bfffff,0.0,0.0,,65.01,income-model
8829a5665dfffff,0.0,0.0,,65.01,income-model
8829a56661fffff,0.0,0.0,,65.01,income-model
8829a56663fffff,0.0,0.0,,65.01,income-model
8829a56665fffff,278.0,27.43,231743.66071391117,64.15,measured
8829a56667fffff,0.0,0.0,,65.01,income-model
8829a56669fffff,0.0,0.0,,65.01,income-model
8829a5666bfffff,0.0,0.0,,65.01,income-model
8829a5666dfffff,383.0,33.97,215537.4640252572,58.8,measured
8829a56701fffff,2306.0,24.7,173300.26670329223,60.95,measured
8829a56703fffff,1247.0,20.47,110157.22612023106,45.08,measured
8829a56705fffff,2135.0,16.74,171204.3880494775,62.67,measured
8829a56707fffff,2747.0,19.74,123866.3318970876,46.35,measured
8829a56709fffff,624.0,31.76,235015.34797442378,70.46,measured
8829a5670bfffff,631.0,26.39,156057.32018723703,53.92,measured
8829a5670dfffff,855.0,17.2,214842.13339938794,70.03,measured
8829a56711fffff,0.0,0.0,,65.01,income-model
8829a56713fffff,0.0,0.0,,65.01,income-model
8829a56715fffff,0.0,0.0,,65.01,income-model
8829a56717fffff,0.0,0.0,,65.01,income-model
8829a56719fffff,0.0,0.0,,65.01,income-model
8829a5671bfffff,0.0,0.0,,65.01,income-model
8829a5671dfffff,0.0,0.0,,65.01,income-model
8829a56721fffff,2948.0,16.14,123780.73628804415,55.43,measured
8829a56723fffff,2650.0,16.63,150230.4317540036,58.45,measured
8829a56725fffff,4218.0,15.73,100161.014871526,51.88,measured
8829a56727fffff,1964.0,19.32,125712.74761240717,55.74,measured
8829a56729fffff,3243.0,11.32,103973.05976072552,55.15,measured
8829a5672bfffff,1876.0,22.49,164074.78702921572,55.1,measured
8829a5672dfffff,2508.0,9.84,112675.18095198617,51.2,measured
8829a56731fffff,4434.0,16.71,165395.9667773138,44.69,measured
8829a56733fffff,1189.0,20.05,122439.28651074023,43.7,measured
8829a56735fffff,2996.0,19.04,121904.95166729638,48.93,measured
8829a56737fffff,3812.0,16.51,140766.20388169595,45.95,measured
8829a56739fffff,2123.0,21.33,122226.08256446467,42.8,measured
8829a5673bfffff,0.0,0.0,,65.01,income-model
8829a5673dfffff,3069.0,17.51,187095.66546446545,48.37,measured
8829a56741fffff,1179.0,21.68,231237.60992186776,72.22,measured
8829a56743fffff,685.0,39.36,250001.0,73.43,measured
8829a56745fffff,1338.0,23.88,192184.87410136664,74.64,measured
8829a56747fffff,1136.0,26.59,206194.33802919506,71.82,measured
8829a56749fffff,4122.0,18.99,156020.39748468425,65.26,measured
8829a5674bfffff,1190.0,24.45,228652.13297814917,70.98,measured
8829a5674dfffff,2402.0,17.75,155423.4596957132,70.55,measured
8829a56751fffff,183.0,36.09,250001.0,72.02,measured
8829a56753fffff,0.0,0.0,,65.01,income-model
8829a56755fffff,542.0,43.38,249972.47716759672,71.53,measured
8829a56757fffff,48.0,48.63,250001.0,70.4,measured
8829a56759fffff,599.0,26.12,250001.00000000003,73.5,measured
8829a5675bfffff,0.0,0.0,,65.01,income-model
8829a5675dfffff,618.0,32.45,250001.0,73.5,measured
8829a56761fffff,1428.0,21.22,182865.4876169236,73.39,measured
8829a56763fffff,1793.0,21.31,188485.48737505655,69.42,measured
8829a56765fffff,2151.0,23.13,148226.18852635875,60.11,measured
8829a56767fffff,2211.0,20.75,150876.61298228672,62.29,measured
8829a56769fffff,727.0,20.67,228623.5668056779,86.52,measured
8829a5676bfffff,1217.0,21.59,190890.46966535356,72.43,measured
8829a5676dfffff,703.0,20.01,234750.0,86.7,measured
8829a56883fffff,5003.0,12.33,77267.067363921,65.89,measured
8829a5688bfffff,5011.0,10.85,81097.20189861172,67.57,measured
8829a56891fffff,3500.0,13.42,103351.53644782366,67.49,measured
8829a56893fffff,1936.0,7.44,61645.09557134155,63.78,measured
8829a56895fffff,2604.0,14.83,109012.98120923218,67.89,measured
8829a56897fffff,553.0,11.68,72207.10730395178,66.79,measured
8829a56899fffff,1625.0,15.16,86817.74062407012,67.43,measured
8829a5689bfffff,2310.0,11.27,59907.818074010625,62.88,measured
8829a5689dfffff,5029.0,8.46,81028.86891983575,70.24,measured
8829a568b3fffff,4160.0,10.88,114904.26617985392,67.2,measured
8829a568bbfffff,2332.0,10.57,125020.44356763185,66.55,measured
8829a568c3fffff,4497.0,12.57,85157.67718187397,64.43,measured
8829a568cbfffff,4550.0,7.04,63773.969281074045,66.9,measured
8829a568d1fffff,1735.0,3.48,62643.54263935123,64.56,measured
8829a568d3fffff,3400.0,6.29,68052.40395934581,64.57,measured
8829a568d5fffff,2195.0,5.36,76733.27458933348,66.18,measured
8829a568d7fffff,2796.0,7.13,73128.09842091583,69.06,measured
8829a568d9fffff,3411.0,13.54,65628.89045225127,64.22,measured
8829a568dbfffff,4335.0,7.92,71940.9825794706,63.22,measured
8829a568ddfffff,1727.0,8.4,69659.83830240206,64.32,measured
8829a56a13fffff,0.0,0.0,,65.01,income-model
8829a56a1bfffff,0.0,0.0,,65.01,income-model
8829a56a5bfffff,6054.0,9.94,76661.67142606073,51.62,measured
8829a56a81fffff,3171.0,15.44,101221.45116212891,52.86,measured
8829a56a83fffff,4943.0,11.52,90636.24021261408,48.29,measured
8829a56a85fffff,3378.0,14.85,119846.44977939811,55.5,measured
8829a56a87fffff,5168.0,6.54,51427.16602981379,47.75,measured
8829a56a89fffff,3121.0,13.01,74711.05904678206,51.69,measured
8829a56a8bfffff,4174.0,15.02,79615.43931272285,48.13,measured
8829a56a8dfffff,3157.0,17.15,127053.53247150264,55.93,measured
8829a56a91fffff,6184.0,8.11,61068.82120351813,47.03,measured
8829a56a93fffff,2486.0,13.14,87527.81046797446,50.48,measured
8829a56a95fffff,5442.0,10.87,78134.44764803453,47.18,measured
8829a56a97fffff,5094.0,8.42,70962.7250242002,51.08,measured
8829a56a99fffff,4699.0,9.64,75727.6163386944,48.4,measured
8829a56a9bfffff,2098.0,7.56,62053.18594356235,48.91,measured
8829a56a9dfffff,6655.0,7.74,63915.714156492664,46.23,measured
8829a56aa3fffff,3485.0,15.6,92299.9737736318,53.19,measured
8829a56aabfffff,2805.0,15.19,80597.59177288512,52.35,measured
8829a56ab1fffff,3041.0,15.17,114827.4344260102,52.21,measured
8829a56ab3fffff,2379.0,7.59,97446.18997787034,63.46,measured
8829a56ab5fffff,4330.0,9.8,68088.83714476618,54.71,measured
8829a56ab7fffff,1329.0,8.93,68712.31599558206,66.58,measured
8829a56ab9fffff,3916.0,15.8,74424.71821773196,49.92,measured
8829a56abbfffff,3200.0,13.39,84435.10951200424,49.56,measured
8829a56abdfffff,1745.0,8.82,87173.73100063743,51.45,measured
8829a56ac1fffff,2303.0,6.37,171841.70088101306,54.42,measured
8829a56ac3fffff,2652.0,14.86,149890.03176026227,54.36,measured
8829a56ac5fffff,562.0,5.35,91394.17599844538,56.1,measured
8829a56ac7fffff,1993.0,13.26,102040.52716253365,54.54,measured
8829a56ac9fffff,1194.0,9.97,73205.06833444894,52.49,measured
8829a56acbfffff,3165.0,14.8,99297.30683757504,53.81,measured
8829a56acdfffff,113.0,4.55,,53.5,measured
8829a56ad1fffff,1619.0,15.91,124241.54393511533,53.46,measured
8829a56ad3fffff,1679.0,10.77,84669.52732221279,50.83,measured
8829a56ad5fffff,2739.0,17.88,115708.59771651645,53.6,measured
8829a56ad7fffff,4820.0,15.58,72953.37420746894,47.7,measured
8829a56ad9fffff,1655.0,26.72,93775.0540190464,55.44,measured
8829a56adbfffff,590.0,18.64,146422.8014500448,57.59,measured
8829a56addfffff,2516.0,16.16,117772.79597487078,56.61,measured
8829a56ae3fffff,2692.0,20.45,137994.6859713981,58.57,measured
8829a56aebfffff,1327.0,19.12,131236.9348345824,59.09,measured
8829a56c01fffff,6520.0,8.44,63714.244826166694,63.98,measured
8829a56c03fffff,6934.0,5.7,68932.11705241055,64.5,measured
8829a56c05fffff,4601.0,9.67,60807.25055405355,62.55,measured
8829a56c07fffff,5151.0,14.2,70396.4305976369,61.05,measured
8829a56c09fffff,4437.0,11.14,67836.24857332873,66.24,measured
8829a56c0bfffff,5281.0,9.74,63459.67035056729,64.26,measured
8829a56c0dfffff,4659.0,6.81,66354.43863760128,65.15,measured
8829a56c11fffff,7199.0,8.5,59367.55883166576,61.42,measured
8829a56c13fffff,6277.0,11.93,64768.68405602691,62.95,measured
8829a56c15fffff,6093.0,8.28,53292.16993431606,61.19,measured
8829a56c17fffff,6329.0,9.71,53905.99497333984,61.45,measured
8829a56c19fffff,6397.0,9.67,42138.68560040946,64.67,measured
8829a56c1bfffff,5919.0,14.74,50870.9052044291,65.19,measured
8829a56c1dfffff,5128.0,10.71,72951.06172172088,63.65,measured
8829a56c21fffff,6981.0,8.34,54435.70067499464,63.09,measured
8829a56c23fffff,6398.0,6.5,69117.6968716296,60.59,measured
8829a56c25fffff,5066.0,9.26,76495.688850215,62.51,measured
8829a56c27fffff,5872.0,9.88,53822.12157818366,61.04,measured
8829a56c29fffff,4754.0,12.08,51340.03609232425,61.96,measured
8829a56c2bfffff,4840.0,6.35,63446.62471885884,60.89,measured
8829a56c2dfffff,5045.0,8.6,54462.704430455975,63.26,measured
8829a56c31fffff,6668.0,7.05,56275.828346567534,59.98,measured
8829a56c33fffff,8166.0,9.17,52829.93653713764,59.39,measured
8829a56c35fffff,7223.0,8.27,62433.855957447115,60.17,measured
8829a56c37fffff,6563.0,6.68,65024.95774018184,62.14,measured
8829a56c39fffff,5545.0,9.31,61708.031435182646,62.33,measured
8829a56c3bfffff,6198.0,7.41,52506.441517735264,61.19,measured
8829a56c3dfffff,6839.0,6.25,60748.492924178165,60.49,measured
8829a56c41fffff,3222.0,10.36,79811.89673501997,66.6,measured
8829a56c43fffff,4435.0,10.44,66685.51704187803,67.72,measured
8829a56c45fffff,2059.0,8.34,102934.86877015892,67.1,measured
8829a56c47fffff,3370.0,11.63,76437.38912599724,62.53,measured
8829a56c49fffff,2358.0,11.17,94360.8904813125,65.28,measured
8829a56c4bfffff,880.0,10.46,64895.16924649318,66.51,measured
8829a56c4dfffff,1874.0,11.97,67126.21146822767,66.88,measured
8829a56c51fffff,4483.0,6.02,61570.3101882481,68.01,measured
8829a56c53fffff,5815.0,7.72,51427.57783302033,63.35,measured
8829a56c55fffff,3780.0,11.54,79967.24317717235,66.62,measured
8829a56c57fffff,3871.0,12.57,80501.2576039811,63.11,measured
8829a56c59fffff,2540.0,11.97,101045.20065432928,71.61,measured
8829a56c5bfffff,2001.0,18.35,83619.95846443759,74.18,measured
8829a56c5dfffff,4271.0,8.25,53243.35876131931,67.42,measured
8829a56c61fffff,2191.0,12.31,52724.94375043453,64.35,measured
8829a56c63fffff,6329.0,5.57,37409.45693855633,61.0,measured
8829a56c65fffff,4740.0,8.77,47702.67626289562,60.1,measured
8829a56c67fffff,5920.0,10.01,54833.15970829296,61.67,measured
8829a56c69fffff,2424.0,10.51,74347.58700391953,66.0,measured
8829a56c6bfffff,3786.0,5.9,68664.05594498108,65.46,measured
8829a56c6dfffff,4445.0,11.37,40908.20279531356,61.66,measured
8829a56c81fffff,3068.0,14.35,71547.90600974062,60.36,measured
8829a56c83fffff,3479.0,16.0,81869.03281466973,67.15,measured
8829a56c85fffff,4916.0,8.8,73851.69987863621,58.36,measured
8829a56c87fffff,4538.0,10.58,66330.0223590722,63.15,measured
8829a56c89fffff,4001.0,14.24,67463.98485964052,64.28,measured
8829a56c8bfffff,5941.0,14.07,58674.30325886185,64.12,measured
